,Id,Name,Year_Established,Country,Description,Url,Image,Has_Trading_Incentive,Trust_Score,Trust_Score_Rank,Trade_Volume_24H_Btc,Trade_Volume_24H_Btc_Normalized,ExchangeID,Trading_Inc
22,bithumb,Bithumb,2014.0,South Korea,,https://www.bithumb.com/,https://assets.coingecko.com/markets/images/6/small/bithumb_BI.png?1573104549,False,8,23,42243.77610322177,42243.77610322177,16,0.0
23,biki,BiKi,2018.0,Singapore,"BiKi is a centralized cryptocurrency exchange located in Singapore. There are 470 coins and 515 trading pairs on the exchange. BiKi volume in the last 24 hours is reported to be at ₿20,541.23. The most active trading pair on BiKi exchange is ETH/USDT. BiKi is established in year 2018.

More information about BiKi exchange can be found at https://www.biki.cc/register?inviteCode=WWAETAA. ",https://www.biki.cc/,https://assets.coingecko.com/markets/images/384/small/BiKi_icon.png?1573632986,False,8,24,32959.07869766122,32959.07869766122,7,0.0
24,zb,ZB,2017.0,China,,https://www.zb.com/,https://assets.coingecko.com/markets/images/115/small/zb.jpg?1519996151,False,8,25,32662.15136474793,32662.15136474793,101,0.0
25,bitget,Bitget,2018.0,Singapore,,https://www.bitget.com/,https://assets.coingecko.com/markets/images/540/small/bitget-logo-1.png?1591831975,False,8,26,29426.106436886323,29426.106436886323,15,0.0
26,coinsbit,Coinsbit,,Estonia,,https://coinsbit.io/,https://assets.coingecko.com/markets/images/267/small/Coinsbit.png?1605153697,False,8,27,22485.82933977169,22485.82933977169,44,0.0
27,bitrue,Bitrue,2018.0,Singapore,,https://www.bitrue.com/,https://assets.coingecko.com/markets/images/254/small/bitrue-exchange.jpg?1537878894,False,8,28,21858.975960560612,21858.975960560612,24,0.0
28,whitebit,WhiteBIT,2018.0,Estonia,,https://whitebit.com,https://assets.coingecko.com/markets/images/418/small/wb_3_avatar-02.png?1611212424,False,8,29,18570.040574783514,18570.040574783514,97,0.0
29,hoo,Hoo.com,2019.0,Hong Kong,"Hoo.com is a world’s leading blockchain assets service platform, aiming to provide safe and reliable assets management and blockchain services to users worldwide. ",https://www.hoo.com,https://assets.coingecko.com/markets/images/526/small/Hoo_Logo2.jpg?1602237762,False,8,30,16303.461447372314,16303.461447372314,62,0.0
30,bibox,Bibox,2017.0,China,,https://www.bibox.com/,https://assets.coingecko.com/markets/images/114/small/bibox.jpg?1520752603,False,8,31,9723.452992417737,9723.452992417737,4,0.0
31,hotbit,Hotbit,,Estonia,"Founded in 2018 and holding Estonian MTR licence, American MSB licence, an Australian AUSTRAC licence and a Canadian MSB licence，HotBit cryptocurrency exchange is known as a cryptocurrency trading platofrm that continues to develop and integrate various forms of businesses such as spot trading, financial derivatives, cryptocurrency investment and DAPP into one platform. Currently, Hotbit’s businesses covers more than 210 countries and areas. Based on its globalized and unified strategies, HotBit continues to focus on world's emerging markets such as Russia, Turkey and southeastern Asia markets, and was ranked one of the top 3 most welcomed exchanges by Russian media in 2019.",https://www.hotbit.io/,https://assets.coingecko.com/markets/images/201/small/hotbit.jpg?1531043195,False,8,32,9044.093366595102,9044.093366595102,63,0.0
32,bitmart,BitMart,2017.0,Cayman Islands,,https://www.bitmart.com/en,https://assets.coingecko.com/markets/images/239/small/BitMart_logo.png?1611891118,False,8,33,8012.609954082341,8012.609954082341,19,0.0
33,bitflyer,bitFlyer,2014.0,Japan,,https://bitflyer.com/en-eu/,https://assets.coingecko.com/markets/images/5/small/bitflyer.jpg?1519611556,False,8,34,4942.041276744494,4942.041276744494,13,0.0
34,bittrex,Bittrex,2014.0,United States,,https://bittrex.com/,https://assets.coingecko.com/markets/images/10/small/BG-color-250x250_icon.png?1596167574,False,8,35,3240.885518901715,3240.885518901715,27,0.0
35,bitkub,Bitkub,2018.0,Thailand,,https://www.bitkub.com,https://assets.coingecko.com/markets/images/249/small/bitkub.png?1537180687,False,8,36,2635.1886517799694,2635.1886517799694,18,0.0
36,etorox,eToroX,2019.0,Gibraltar,"eToroX is eToro’s professional crypto exchange. Designed exclusively for the corporate and institutional-grade crypto trading community, the eToroX exchange is a highly effective, trusted and secure crypto trading solution, which is licensed and regulated by the Gibraltar Financial Services Commission under the Investments and Financial Fiduciary Services Act (licence number FSC1333B). eToroX currently has more than 30 digital assets, including 17 tokenized fiat and commodity stablecoins, and more than 100 trading pairs.",https://www.etorox.com/,https://assets.coingecko.com/markets/images/503/small/eToroX_Logo_400x400.jpg?1580209571,False,8,37,2287.0156089919146,2287.0156089919146,51,0.0
37,indodax,Indodax,2014.0,Indonesia,,https://indodax.com,https://assets.coingecko.com/markets/images/3/small/logogram-Indodax-new-_JPG_format.jpg?1580974378,False,8,38,2103.0332665542146,2103.0332665542146,66,0.0
38,dextrade,Dex-Trade,2019.0,United Kingdom,"Dex-Trade is young but the most technical equiped crypto exchange, it offers traders easy-to-use interface and transactions safity. Since 2018, Dex-Trade team has the most fully range of security measures and security risk control measures in the industry. Dex-Trade welcomes global users and continues to expands digital currency in various countries to provide users with global trading opportunities. High-quality currencies are listed on Dex-Trade to offer traders comprehensive range of digital assets. By your side 24 hours a day, our support team will assist you with any issue or question you may have.",https://dex-trade.com/,https://assets.coingecko.com/markets/images/380/small/Dex-Trade_logo_new.png?1599629803,False,8,39,698.7920717766615,698.7920717766615,48,0.0
39,blockchain_com,Blockchain.com,2012.0,United Kingdom,,https://www.blockchain.com/,https://assets.coingecko.com/markets/images/613/small/unnamedddd.png?1610503741,False,8,40,700.8715193298675,700.8715193298675,30,0.0
40,max_maicoin,Max Maicoin,,Taiwan,,https://max.maicoin.com,https://assets.coingecko.com/markets/images/218/small/max.jpg?1533888641,False,8,41,592.2478173664305,592.2478173664305,75,0.0
41,cex,CEX.IO,2013.0,United Kingdom,,https://cex.io/,https://assets.coingecko.com/markets/images/56/small/main-icon.png?1617267530,False,8,42,485.9678387560055,485.9678387560055,36,0.0
42,bitopro,BitoPro,2018.0,Taiwan,,https://www.bitopro.com/,https://assets.coingecko.com/markets/images/358/small/bitopro_coingecko_250x250_%281%29.png?1575884378,False,8,43,335.19337033756506,335.19337033756506,22,0.0
43,vcc,VCC Exchange,2019.0,Vietnam,"Launched on May 19, 2019, VCC Exchange is an exchange based in Singapore, operates in Vietnam. It has worked with the government in few initiatives including Dialogue on blockchain-based applications’ legal framework (https://bit.ly/32SJVl2) and Vietnam Blockchain Startup (https://bit.ly/341Iv7Q).

VCC supports trading crypto-crypto, VND-crypto in web, iOS and Android applications. VCC Exchange is backed by Signum Capital and Axiom Associates Capital. It currently supports trading fee of 0%.",https://vcc.exchange,https://assets.coingecko.com/markets/images/500/small/VCC_Logo_200x200.jpg?1576147069,False,7,44,197587.8134625655,197587.8134625655,95,0.0
44,upbit,Upbit,2017.0,South Korea,,https://upbit.com,https://assets.coingecko.com/markets/images/117/small/upbit.png?1520388800,False,7,45,189993.06213934376,189993.06213934376,94,0.0
45,bitoffer,Bitoffer,2019.0,Hong Kong,,https://www.bitoffer.com/en,https://assets.coingecko.com/markets/images/456/small/S1naTFE.png?1565005583,False,7,46,97937.70478498672,97937.70478498672,21,0.0
46,bkex,BKEX,2018.0,British Virgin Islands,,https://www.bkex.com/,https://assets.coingecko.com/markets/images/293/small/logo.png?1588125944,False,7,47,52754.27024449506,52754.27024449506,29,0.0
47,mxc,MXC,2018.0,,"Launched in Apr 2018, MXC is a centralized cryptocurrency exchange registered in Seychelles. It supports CNY, VND, USD, GBP, EUR, AUD deposit, and CNY, VND withdrawal.",https://www.mxc.com/,https://assets.coingecko.com/markets/images/409/small/MXC.png?1558593762,False,7,48,26464.83854899361,26464.83854899361,78,0.0
48,xt,XT,2018.0,Seychelles,,https://www.xt.com/,https://assets.coingecko.com/markets/images/404/small/logo400x400.png?1575881839,False,7,49,19462.429315642898,19462.429315642898,98,0.0
49,bigone,BigONE,2017.0,Seychelles,,https://bigone.com,https://assets.coingecko.com/markets/images/100/small/qcFFufEY_400x400.jpg?1561103345,False,7,50,17607.84074362033,17607.84074362033,6,0.0
50,cointiger,CoinTiger,2017.0,Singapore,,https://www.cointiger.com/,https://assets.coingecko.com/markets/images/204/small/cointiger.png?1588935091,False,7,51,17294.291571318994,17294.291571318994,45,0.0
51,coinone,Coinone,2016.0,South Korea,,https://coinone.co.kr/,https://assets.coingecko.com/markets/images/20/small/coinone_circle_500x500.png?1606460853,False,7,52,17273.027359883807,17273.027359883807,43,0.0
52,omgfin,Omgfin,2018.0,Estonia,,https://omgfin.com/exchange/,https://assets.coingecko.com/markets/images/396/small/Screenshot_11.png?1556858288,False,7,53,14960.27925320237,14960.27925320237,84,0.0
53,latoken,LATOKEN,2017.0,Cayman Islands,,https://latoken.com/,https://assets.coingecko.com/markets/images/124/small/LA_token.png?1605773251,False,7,54,14896.379172448585,14896.379172448585,72,0.0
54,paribu,Paribu,,Turkey,,https://www.paribu.com/,https://assets.coingecko.com/markets/images/136/small/paribu.jpg?1527734779,,7,55,13819.51325142382,13819.51325142382,86,
55,btcturk,BtcTurk PRO,,Turkey,,https://pro.btcturk.com/,https://assets.coingecko.com/markets/images/223/small/BTCTurk-exchange.jpg?1536726120,False,7,56,12499.757517896012,12499.757517896012,33,0.0
56,oceanex,Oceanex,2018.0,Cayman Islands,,https://oceanex.pro,https://assets.coingecko.com/markets/images/341/small/Oceanex.png?1548153658,False,7,57,11610.541608192018,11610.541608192018,81,0.0
57,thodex,Thodex,2017.0,Turkey,"Thodex gathers all cryptocurrency users on a single platform, serving globally with its understanding of quality service, safe investment and user satisfaction.",https://www.thodex.com/en,https://assets.coingecko.com/markets/images/614/small/Thodex.jpg?1610617806,False,7,58,9259.270288840673,9259.270288840673,92,0.0
58,lbank,LBank,2017.0,China,"Founded in October 2016, LBank is a centralized digital asset trading platform for international users. It aims to provide professional asset management solutions. At present, LBank offers hundreds of digital currency pairs. LBank also claims to have one of the highest staking rewards on any exchange.

LBank's claims that its core team comes from the traditional financial industry, IT, and top 500 universities. The team aims to build the most professional integrated service platform for digital assets while ensuring security.",https://www.lbank.info/,https://assets.coingecko.com/markets/images/118/small/LBank%E5%9C%86%E6%A0%87.png?1572923264,False,7,59,6972.338765288795,6972.338765288795,73,0.0
59,probit,ProBit,2017.0,Seychelles,,https://www.probit.com/,https://assets.coingecko.com/markets/images/370/small/probit.png?1594886584,False,7,60,6797.373827699693,6797.373827699693,89,0.0
60,p2pb2b,P2PB2B,2018.0,Estonia,"P2PB2B Exchange is not just a cryptocurrency exchange platform but also a trusted partner for crypto projects. Our Crypto Startup Partner initiative provides trading consulting and helps our clients develop their community, support liquidity, create growth strategies.

P2PB2B runs token sales of the promising crypto assets, enabling users to easily invest in new currencies. There are also available services for users such as the earning deposit program, regular gamification events - airdrop, trading competitions, referral program games.

The platform is compliant with OWASP TOP 10 security requirements and is recognized as the world's 12th most Trust Core secure crypto exchanges according to CER rating.

P2PB2B utilizes the high processing speed with the ability to handle up to 10,000 trades per second, scaling to 1,000,000 TCP connections. Our KYC identity verification process leverages AI-powered technology which speeds up the authentication process. 24/7 live support is an essential advantage for users.",https://p2pb2b.io,https://assets.coingecko.com/markets/images/251/small/p2pb2b.jpg?1536307348,False,7,61,6074.252131294586,6074.252131294586,85,0.0
61,aex,AEX,2013.0,Seychelles,,https://www.aex.cool/,https://assets.coingecko.com/markets/images/449/small/aex.png?1596082957,False,7,62,4380.18641761336,4380.18641761336,1,0.0
62,bitbank,Bitbank,2016.0,Japan,,https://bitbank.cc/,https://assets.coingecko.com/markets/images/122/small/bitbank.jpg?1521186278,False,7,63,4166.217347737574,4166.217347737574,10,0.0
63,fatbtc,FatBTC,2014.0,Belize,,https://fatbtc.com/,https://assets.coingecko.com/markets/images/295/small/363.png?1540287518,False,7,64,3803.179082842408,3803.179082842408,53,0.0
64,poloniex,Poloniex,2014.0,Seychelles,,https://poloniex.com/,https://assets.coingecko.com/markets/images/37/small/poloniex.jpg?1519639007,False,7,65,3721.93627468806,3721.93627468806,88,0.0
65,coincheck,Coincheck,2014.0,Japan,,https://coincheck.com/,https://assets.coingecko.com/markets/images/18/small/Coincheck.jpg?1519703836,,7,66,2111.7938360323583,2111.7938360323583,39,
66,gopax,GoPax,2016.0,South Korea,,https://www.gopax.co.kr/exchange/,https://assets.coingecko.com/markets/images/144/small/gopax.jpg?1523527412,,7,67,1686.0572436186667,1686.0572436186667,60,
67,okcoin,OKCoin,2013.0,United States,"About OKCoin:
OKCoin is one of the largest and most trusted fiat-to-crypto trading platforms in the world. Founded in 2013, OKCoin offers advanced features for crypto beginners and high-volume traders alike, enabling users in 184 countries worldwide to exchange US dollars and the euro for Bitcoin, Tethers, USDK, Bitcoin Cash, Ethereum, Ethereum Classic, Decred, EOS, Litecoin, XRP, Cardano, 0x, Stellar, Zcash, TRX, and other digital assets. As a registered Money Services Business (MSB) with the Financial Crimes Enforcement Network (FinCEN) and a Virtual Financial Asset Act (VFAA) exchange with a transitory provision permissioned by the Malta Financial Services Authority, OKCoin is on a mission to make digital assets accessible to the world while complying with the highest of regulatory standards. For more information, visit www.okcoin.com. ",https://www.okcoin.com/,https://assets.coingecko.com/markets/images/415/small/okcoin.png?1559105547,False,7,68,1140.3401023055533,1140.3401023055533,82,0.0
68,luno,Luno,2013.0,Singapore,,https://www.luno.com,https://assets.coingecko.com/markets/images/33/small/luno.jpg?1519996997,False,7,69,1047.2101273007615,1047.2101273007615,74,0.0
69,korbit,Korbit,2013.0,South Korea,,https://www.korbit.co.kr/,https://assets.coingecko.com/markets/images/28/small/korbit-logo.png?1584091827,False,7,70,749.5259385065339,749.5259385065339,68,0.0
70,cryptology,Cryptology,2018.0,Estonia,,https://cryptology.com/,https://assets.coingecko.com/markets/images/287/small/cryptology.png?1541390904,False,7,71,654.200850752919,654.200850752919,46,0.0
71,mercado_bitcoin,Mercado Bitcoin,2016.0,Brazil,,https://www.mercadobitcoin.com.br/,https://assets.coingecko.com/markets/images/34/small/mercado.png?1520923694,,7,72,531.3423952076768,531.3423952076768,77,
72,ftx_us,FTX.US,2020.0,United States,,https://ftx.us/,https://assets.coingecko.com/markets/images/532/small/FTX-US.jpg?1609051756,False,7,73,479.18823045480895,479.18823045480895,56,0.0
73,btcmarkets,BTCMarkets,,Australia,,https://www.btcmarkets.net/,https://assets.coingecko.com/markets/images/237/small/btcmarkets-exchange.jpg?1536726060,False,7,74,394.688355690495,394.688355690495,32,0.0
74,independent_reserve,Independent Reserve,2013.0,Australia,,https://www.independentreserve.com/,https://assets.coingecko.com/markets/images/389/small/x_V5Jquo_400x400.png?1556071437,False,7,75,355.415446636968,355.415446636968,65,0.0
75,zaif,Zaif,2015.0,Japan,,https://zaif.jp/,https://assets.coingecko.com/markets/images/99/small/zaif.png?1519627467,,7,76,209.57757901612422,209.57757901612422,100,
76,bitpanda,Bitpanda Pro,2014.0,Austria,,https://exchange.bitpanda.com,https://assets.coingecko.com/markets/images/474/small/13Izs9bs.jpg?1607048894,False,7,77,179.21403623511873,179.21403623511873,23,0.0
77,kuna,Kuna Exchange,,United Kingdom,,https://kuna.io/,https://assets.coingecko.com/markets/images/97/small/kuna_exchange.png?1545126178,False,7,78,39.53745723379794,39.53745723379794,71,0.0
78,floatsv,Float SV,2019.0,British Virgin Islands,,https://www.floatsv.com/,https://assets.coingecko.com/markets/images/406/small/wCQAOb2o_400x400.jpg?1558436688,False,7,79,8.91734935374305,8.91734935374305,54,0.0
79,itbit,itBit,2013.0,United States,,https://www.itbit.com/,https://assets.coingecko.com/markets/images/26/small/itbit.png?1519810172,False,7,80,685.7273764117268,0.0,67,0.0
80,bidesk,Bidesk,2019.0,British Virgin Islands,"Bidesk exchange is a digital asset trading platform aiming to provide a secure and safe platform for trading liquidity of in demand and quality tokens with a class user experience. Its advanced fast matching engine, 24/7 customer support and high-grade financial support services are expected to maximize the wealth growth opportunities to its users. ",https://www.bidesk.com/,https://assets.coingecko.com/markets/images/545/small/bidesk.png?1593787873,False,6,81,110925.5767635313,110925.5767635313,5,0.0
81,bit_z,BitZ,2016.0,,,https://www.bitz.so/,https://assets.coingecko.com/markets/images/49/small/bit-z-new-blue.png?1595917601,False,6,82,89280.37021663289,89280.37021663289,28,0.0
82,hitbtc,HitBTC,2013.0,,"HitBTC is the world’s most advanced cryptocurrency exchange. Since 2013, HitBTC has been providing markets for Bitcoin, Ethereum, Litecoin, Dogecoin, Monero, USDT, and more than 300 cryptocurrencies in total.

Created by outstanding technical minds, high-level finance professionals and experienced traders, HitBTC delivers the most reliable, fast and powerful platform solution on the market.

The platform has earned its reputation for fault-tolerance, flawless uptime and high availability. Its core matching engine is among the best technological products in its class, offering traders a wide range of features such as real-time clearing and cutting-edge order matching algorithms.

Key Features:
Rebate system - attractive to the most powerful market makers, creating high liquidity
No limits on the deposit or withdrawal of digital assets
Cutting-edge matching engine technologies
Wide range of available instruments (more than 500)
The most advanced API on the market (REST API and FIX API)
Access to the crypto assets exchange platform technology under the registered trademark “HitBTC” is provided in accordance with the Terms of Service.",https://hitbtc.com/,https://assets.coingecko.com/markets/images/24/small/hitbtc.png?1603975458,False,6,83,68144.84784978692,68144.84784978692,61,0.0
83,mdex,Mdex,2021.0,British Virgin Islands,,https://ht.mdex.com/#/swap,https://assets.coingecko.com/markets/images/631/small/mdex.png?1614153051,False,6,84,65549.53814701701,65549.53814701701,76,0.0
84,uniswap,Uniswap (v2),2018.0,,,https://uniswap.exchange/swap,https://assets.coingecko.com/markets/images/535/small/256x256_Black-1.png?1590893262,False,6,85,20161.02788935766,20161.02788935766,93,0.0
85,bw,BW.com,2017.0,,,https://www.bw.com/,https://assets.coingecko.com/markets/images/326/small/bw.com.jpg?1548664400,False,6,86,8467.131702491932,8467.131702491932,35,0.0
86,phemex,Phemex,2019.0,Singapore,,https://phemex.com/,https://assets.coingecko.com/markets/images/564/small/phemex_logo.jpg?1596681293,False,6,87,6224.611393802649,6224.611393802649,87,0.0
87,sushiswap,Sushiswap,2020.0,,,https://sushiswap.fi/,https://assets.coingecko.com/markets/images/576/small/2048x2048_Logo.png?1609208464,False,6,88,5513.138242952535,5513.138242952535,91,0.0
88,coineal,Coineal,2018.0,Seychelles,,https://www.coineal.com/,https://assets.coingecko.com/markets/images/289/small/1537958245x-1566680256.png?1539679939,False,6,89,4735.647659683814,4735.647659683814,40,0.0
89,quoine,Liquid,2014.0,Japan,,https://liquid.com,https://assets.coingecko.com/markets/images/40/small/liquid.png?1536133472,False,6,90,3293.2335789333356,3293.2335789333356,90,0.0
90,wazirx,WazirX,2018.0,India,,https://wazirx.com/,https://assets.coingecko.com/markets/images/274/small/wazirx.jpg?1540450020,False,6,91,2122.52220887238,2122.52220887238,96,0.0
91,coinhe,CoinHe,2018.0,Singapore,,https://coinhe.io/,https://assets.coingecko.com/markets/images/458/small/coinhe.png?1565866997,False,6,92,1964.7542661243292,1964.7542661243292,41,0.0
92,alterdice,AlterDice,2018.0,Singapore,,https://alterdice.com/,https://assets.coingecko.com/markets/images/327/small/alterdice_%281%29.png?1604294926,False,6,93,1930.0326671255104,1930.0326671255104,2,0.0
93,bancor,Bancor Network,,,,https://www.bancor.network/discover,https://assets.coingecko.com/markets/images/108/small/Bancor.jpg?1520913420,False,6,94,1812.2767247749857,1812.2767247749857,3,0.0
94,btse,BTSE,2018.0,United Arab Emirates,"BTSE is your Bitcoin futures exchange to trade with confidence and ease.

BTSE‘s mission is to make institutional-grade security and stability available to every crypto trader.

BTSE’s platform is built to facilitate reliable 24/7 trading. It uses an extremely powerful matching engine that eliminates the risk of system overloads, as well as horizontal scaling which enables BTSE to do hot upgrades with zero downtime. BTSE’s insurance fund, strict security protocols, and self-hosted servers allow for the highest level of security for our traders.",https://www.btse.com/,https://assets.coingecko.com/markets/images/464/small/BTSE.jpg?1568012415,False,6,95,1484.6437617875367,1484.6437617875367,34,0.0
95,exmo,EXMO,2013.0,United Kingdom,,https://exmo.com/,https://assets.coingecko.com/markets/images/59/small/exmo.png?1584091923,False,6,96,1394.1710013059496,1394.1710013059496,52,0.0
96,emirex,Emirex,2019.0,Estonia,"Launched on 10/09/2019, Emirex is a centralized exchange located at 405, Al Saaha Offices C, Dubai, UAE. It supports USD, EUR, AED fiat pairs/OTC/IEOs",https://www.emirex.com/,https://assets.coingecko.com/markets/images/592/small/Emirex.png?1602067691,False,6,97,1381.6237348867144,1381.6237348867144,50,0.0
97,btcbox,BTCBOX,2014.0,Japan,,https://www.btcbox.co.jp/,https://assets.coingecko.com/markets/images/154/small/btcbox.jpg?1525685758,False,6,98,1219.192344693703,1219.192344693703,31,0.0
98,coinmargin,CoinMargin,2020.0,Malaysia,"CoinMargin is on a mission to become the leading South-East Asian platform for crypto finance adoption, by specialising in the needs of our local communities. ",https://www.coinmargin.com,https://assets.coingecko.com/markets/images/574/small/CoinMargin.png?1601532697,False,6,99,1149.102828972258,1149.102828972258,42,0.0
99,nominex,Nominex,2019.0,Seychelles,"New trading platform for convenient trading experience with low fees and numerous instruments. 

Absolutely unique affiliate program that allows to earn from an infinite number of referral levels, compared to 2-3 levels at all other exchanges. 

A unique model for the free 2 phases distribution of the native NMX token.

Advanced Trading Instruments – using Stop, Stop Limit, Trailing Stop, Scaled and other types of orders brings some kind of trading automation without the need to develop a trading bot, which allows to easily get more profit while trading.",https://www.nominex.io,https://assets.coingecko.com/markets/images/530/small/logo-200x200.png?1587543672,False,6,100,1059.2800177971233,1059.2800177971233,80,0.0
